Year	Quarter	Month	DayofMonth	DayOfWeek	FlightDate	Marketing_Airline_Network	Operated_or_Branded_Code_Share_Partners	DOT_ID_Marketing_Airline	IATA_Code_Marketing_Airline	Flight_Number_Marketing_Airline	Originally_Scheduled_Code_Share_Airline	DOT_ID_Originally_Scheduled_Code_Share_Airline	IATA_Code_Originally_Scheduled_Code_Share_Airline	Flight_Num_Originally_Scheduled_Code_Share_Airline	Operating_Airline 	DOT_ID_Operating_Airline	IATA_Code_Operating_Airline	Tail_Number	Flight_Number_Operating_Airline	OriginAirportID	OriginAirportSeqID	OriginCityMarketID	Origin	OriginCityName	OriginState	OriginStateFips	OriginStateName	OriginWac	DestAirportID	DestAirportSeqID	DestCityMarketID	Dest	DestCityName	DestState	DestStateFips	DestStateName	DestWac	CRSDepTime	DepTime	DepDelay	DepDelayMinutes	DepDel15	DepartureDelayGroups	DepTimeBlk	TaxiOut	WheelsOff	WheelsOn	TaxiIn	CRSArrTime	ArrTime	ArrDelay	ArrDelayMinutes	ArrDel15	ArrivalDelayGroups	ArrTimeBlk	Cancelled	CancellationCode	Diverted	CRSElapsedTime	ActualElapsedTime	AirTime	Flights	Distance	DistanceGroup	CarrierDelay	WeatherDelay	NASDelay	SecurityDelay	LateAircraftDelay	FirstDepTime	TotalAddGTime	LongestAddGTime	DivAirportLandings
2022	1	1	15	6	15-01-2022	DL	DL	19790	DL	1377					DL	19790	DL	N3763D	1377	13495	1349505	33495	MSY	New Orleans, LA	LA	22	Louisiana	72	12478	1247805	31703	JFK	New York, NY	NY	36	New York	22	1108	1101	-7	0	0	-1	1100-1159	12	1113	1427	4	1459	1431	-28	0	0	-2	1400-1459	0		0	171	150	134	1	1182	5									0
2022	1	1	15	6	15-01-2022	DL	DL	19790	DL	1378					DL	19790	DL	N361DN	1378	10721	1072102	30721	BOS	Boston, MA	MA	25	Massachusetts	13	11697	1169706	32467	FLL	Fort Lauderdale, FL	FL	12	Florida	33	710	718	8	8	0	0	0700-0759	22	740	1033	3	1041	1036	-5	0	0	-1	1000-1059	0		0	211	198	173	1	1237	5									0
2022	1	1	15	6	15-01-2022	DL	DL	19790	DL	1378					DL	19790	DL	N361DN	1378	11697	1169706	32467	FLL	Fort Lauderdale, FL	FL	12	Florida	33	10721	1072102	30721	BOS	Boston, MA	MA	25	Massachusetts	13	1155	1153	-2	0	0	-1	1100-1159	9	1202	1444	6	1507	1450	-17	0	0	-2	1500-1559	0		0	192	177	162	1	1237	5									0
2022	1	1	15	6	15-01-2022	DL	DL	19790	DL	1381					DL	19790	DL	N375DN	1381	10397	1039707	30397	ATL	Atlanta, GA	GA	13	Georgia	34	13303	1330303	32467	MIA	Miami, FL	FL	12	Florida	33	715	724	9	9	0	0	0700-0759	12	736	906	10	908	916	8	8	0	0	0900-0959	0		0	113	112	90	1	594	3									0
2022	1	1	15	6	15-01-2022	DL	DL	19790	DL	1381					DL	19790	DL	N375DN	1381	13303	1330303	32467	MIA	Miami, FL	FL	12	Florida	33	10397	1039707	30397	ATL	Atlanta, GA	GA	13	Georgia	34	1018	1015	-3	0	0	-1	1000-1059	12	1027	1153	6	1213	1159	-14	0	0	-1	1200-1259	0		0	115	104	86	1	594	3									0
2022	1	1	15	6	15-01-2022	DL	DL	19790	DL	1383					DL	19790	DL	N803DN	1383	10397	1039707	30397	ATL	Atlanta, GA	GA	13	Georgia	34	10599	1059904	30599	BHM	Birmingham, AL	AL	1	Alabama	51	1840	1838	-2	0	0	-1	1800-1859	14	1852	1827	2	1833	1829	-4	0	0	-1	1800-1859	0		0	53	51	35	1	134	1									0
2022	1	1	15	6	15-01-2022	DL	DL	19790	DL	1384					DL	19790	DL	N141DU	1384	14262	1426204	34262	PSP	Palm Springs, CA	CA	6	California	91	14747	1474703	30559	SEA	Seattle, WA	WA	53	Washington	93	1544	1548	4	4	0	0	1500-1559	9	1557	1814	7	1844	1821	-23	0	0	-2	1800-1859	0		0	180	153	137	1	987	4									0
2022	1	1	15	6	15-01-2022	DL	DL	19790	DL	1384					DL	19790	DL	N141DU	1384	14747	1474703	30559	SEA	Seattle, WA	WA	53	Washington	93	14262	1426204	34262	PSP	Palm Springs, CA	CA	6	California	91	1158	1210	12	12	0	0	1100-1159	12	1222	1439	15	1448	1454	6	6	0	0	1400-1459	0		0	170	164	137	1	987	4									0
2022	1	1	15	6	15-01-2022	DL	DL	19790	DL	1386					DL	19790	DL	N907DN	1386	11066	1106606	31066	CMH	Columbus, OH	OH	39	Ohio	44	10397	1039707	30397	ATL	Atlanta, GA	GA	13	Georgia	34	600	558	-2	0	0	-1	0600-0659	10	608	720	8	741	728	-13	0	0	-1	0700-0759	0		0	101	90	72	1	447	2									0
2022	1	1	15	6	15-01-2022	DL	DL	19790	DL	1388					DL	19790	DL	N393DN	1388	10397	1039707	30397	ATL	Atlanta, GA	GA	13	Georgia	34	14027	1402702	34027	PBI	West Palm Beach/Palm Beach, FL	FL	12	Florida	33	1820	1818	-2	0	0	-1	1800-1859	12	1830	1951	5	2006	1956	-10	0	0	-1	2000-2059	0		0	106	98	81	1	545	3									0
2022	1	1	15	6	15-01-2022	DL	DL	19790	DL	1389					DL	19790	DL	N814DN	1389	10397	1039707	30397	ATL	Atlanta, GA	GA	13	Georgia	34	10599	1059904	30599	BHM	Birmingham, AL	AL	1	Alabama	51	1229	1224	-5	0	0	-1	1200-1259	14	1238	1210	2	1218	1212	-6	0	0	-1	1200-1259	0		0	49	48	32	1	134	1									0
2022	1	1	15	6	15-01-2022	DL	DL	19790	DL	1389					DL	19790	DL	N814DN	1389	10599	1059904	30599	BHM	Birmingham, AL	AL	1	Alabama	51	10397	1039707	30397	ATL	Atlanta, GA	GA	13	Georgia	34	1445	1441	-4	0	0	-1	1400-1459	13	1454	1623	6	1649	1629	-20	0	0	-2	1600-1659	0		0	64	48	29	1	134	1									0
2022	1	1	15	6	15-01-2022	DL	DL	19790	DL	1390					DL	19790	DL	N135DQ	1390	14869	1486903	34614	SLC	Salt Lake City, UT	UT	49	Utah	87	14908	1490803	32575	SNA	Santa Ana, CA	CA	6	California	91	1135	1128	-7	0	0	-1	1100-1159	15	1143	1208	7	1234	1215	-19	0	0	-2	1200-1259	0		0	119	107	85	1	588	3									0
2022	1	1	15	6	15-01-2022	DL	DL	19790	DL	1390					DL	19790	DL	N135DQ	1390	14908	1490803	32575	SNA	Santa Ana, CA	CA	6	California	91	14869	1486903	34614	SLC	Salt Lake City, UT	UT	49	Utah	87	1335	1328	-7	0	0	-1	1300-1359	13	1341	1607	10	1630	1617	-13	0	0	-1	1600-1659	0		0	115	109	86	1	588	3									0
2022	1	1	15	6	15-01-2022	DL	DL	19790	DL	1391					DL	19790	DL	N137DU	1391	11433	1143302	31295	DTW	Detroit, MI	MI	26	Michigan	43	11618	1161802	31703	EWR	Newark, NJ	NJ	34	New Jersey	21	1405	1400	-5	0	0	-1	1400-1459	10	1410	1517	5	1600	1522	-38	0	0	-2	1600-1659	0		0	115	82	67	1	488	2									0
2022	1	1	15	6	15-01-2022	DL	DL	19790	DL	1392					DL	19790	DL	N903DN	1392	14869	1486903	34614	SLC	Salt Lake City, UT	UT	49	Utah	87	14107	1410702	30466	PHX	Phoenix, AZ	AZ	4	Arizona	81	2114	2112	-2	0	0	-1	2100-2159	21	2133	2243	4	2303	2247	-16	0	0	-2	2300-2359	0		0	109	95	70	1	507	3									0
2022	1	1	15	6	15-01-2022	DL	DL	19790	DL	1393					DL	19790	DL	N801NW	1393	13487	1348702	31650	MSP	Minneapolis, MN	MN	27	Minnesota	63	14107	1410702	30466	PHX	Phoenix, AZ	AZ	4	Arizona	81	945	943	-2	0	0	-1	0900-0959	30	1013	1149	20	1217	1209	-8	0	0	-1	1200-1259	0		0	212	206	156	1	1276	6									0
2022	1	1	15	6	15-01-2022	DL	DL	19790	DL	1393					DL	19790	DL	N801NW	1393	14107	1410702	30466	PHX	Phoenix, AZ	AZ	4	Arizona	81	13487	1348702	31650	MSP	Minneapolis, MN	MN	27	Minnesota	63	1425	1426	1	1	0	0	1400-1459	10	1436	1816	3	1828	1819	-9	0	0	-1	1800-1859	0		0	183	173	160	1	1276	6									0
2022	1	1	15	6	15-01-2022	DL	DL	19790	DL	1394					DL	19790	DL	N854DN	1394	10397	1039707	30397	ATL	Atlanta, GA	GA	13	Georgia	34	14100	1410005	34100	PHL	Philadelphia, PA	PA	42	Pennsylvania	23	815	812	-3	0	0	-1	0800-0859	14	826	953	5	1012	958	-14	0	0	-1	1000-1059	0		0	117	106	87	1	666	3									0
2022	1	1	15	6	15-01-2022	DL	DL	19790	DL	1394					DL	19790	DL	N854DN	1394	14100	1410005	34100	PHL	Philadelphia, PA	PA	42	Pennsylvania	23	10397	1039707	30397	ATL	Atlanta, GA	GA	13	Georgia	34	1122	1117	-5	0	0	-1	1100-1159	9	1126	1311	7	1332	1318	-14	0	0	-1	1300-1359	0		0	130	121	105	1	666	3									0
2022	1	1	15	6	15-01-2022	DL	DL	19790	DL	1398					DL	19790	DL	N358NW	1398	10397	1039707	30397	ATL	Atlanta, GA	GA	13	Georgia	34	13871	1387102	33316	OMA	Omaha, NE	NE	31	Nebraska	65	1005	1005	0	0	0	0	1000-1059	14	1019	1114	8	1146	1122	-24	0	0	-2	1100-1159	0		0	161	137	115	1	821	4									0
2022	1	1	15	6	15-01-2022	DL	DL	19790	DL	1399					DL	19790	DL	N685DA	1399	10397	1039707	30397	ATL	Atlanta, GA	GA	13	Georgia	34	11697	1169706	32467	FLL	Fort Lauderdale, FL	FL	12	Florida	33	1105	1111	6	6	0	0	1100-1159	12	1123	1251	3	1302	1254	-8	0	0	-1	1300-1359	0		0	117	103	88	1	581	3									0
2022	1	1	15	6	15-01-2022	DL	DL	19790	DL	1399					DL	19790	DL	N685DA	1399	11697	1169706	32467	FLL	Fort Lauderdale, FL	FL	12	Florida	33	10397	1039707	30397	ATL	Atlanta, GA	GA	13	Georgia	34	1415	1412	-3	0	0	-1	1400-1459	16	1428	1553	5	1610	1558	-12	0	0	-1	1600-1659	0		0	115	106	85	1	581	3									0
2022	1	1	15	6	15-01-2022	DL	DL	19790	DL	1401					DL	19790	DL	N814DN	1401	10397	1039707	30397	ATL	Atlanta, GA	GA	13	Georgia	34	14524	1452401	34524	RIC	Richmond, VA	VA	51	Virginia	38	1852	1849	-3	0	0	-1	1800-1859	12	1901	2004	6	2022	2010	-12	0	0	-1	2000-2059	0		0	90	81	63	1	481	2									0
2022	1	1	15	6	15-01-2022	DL	DL	19790	DL	1404					DL	19790	DL	N590NW	1404	13487	1348702	31650	MSP	Minneapolis, MN	MN	27	Minnesota	63	13204	1320402	31454	MCO	Orlando, FL	FL	12	Florida	33	1015	1015	0	0	0	0	1000-1059	14	1029	1427	7	1440	1434	-6	0	0	-1	1400-1459	0		0	205	199	178	1	1310	6									0
2022	1	1	15	6	15-01-2022	DL	DL	19790	DL	1405					DL	19790	DL	N373DX	1405	14107	1410702	30466	PHX	Phoenix, AZ	AZ	4	Arizona	81	13487	1348702	31650	MSP	Minneapolis, MN	MN	27	Minnesota	63	730	728	-2	0	0	-1	0700-0759	10	738	1128	3	1134	1131	-3	0	0	-1	1100-1159	0		0	184	183	170	1	1276	6									0
2022	1	1	15	6	15-01-2022	DL	DL	19790	DL	1406					DL	19790	DL	N398DN	1406	14635	1463502	31714	RSW	Fort Myers, FL	FL	12	Florida	33	13487	1348702	31650	MSP	Minneapolis, MN	MN	27	Minnesota	63	1856	1848	-8	0	0	-1	1800-1859	16	1904	2111	11	2139	2122	-17	0	0	-2	2100-2159	0		0	223	214	187	1	1416	6									0
2022	1	1	15	6	15-01-2022	DL	DL	19790	DL	1407					DL	19790	DL	N913DU	1407	10397	1039707	30397	ATL	Atlanta, GA	GA	13	Georgia	34	11066	1106606	31066	CMH	Columbus, OH	OH	39	Ohio	44	2240	7	87	87	1	5	2200-2259	17	24	124	6	13	130	77	77	1	5	0001-0559	0		0	93	83	60	1	447	2	77	0	0	0	0				0
2022	1	1	15	6	15-01-2022	DL	DL	19790	DL	1408					DL	19790	DL	N952AT	1408	13198	1319801	33198	MCI	Kansas City, MO	MO	29	Missouri	64	11433	1143302	31295	DTW	Detroit, MI	MI	26	Michigan	43	1416	1412	-4	0	0	-1	1400-1459	24	1436	1702	10	1701	1712	11	11	0	0	1700-1759	0		0	105	120	86	1	629	3									0
2022	1	1	15	6	15-01-2022	DL	DL	19790	DL	1409					DL	19790	DL	N891DN	1409	14869	1486903	34614	SLC	Salt Lake City, UT	UT	49	Utah	87	10693	1069302	30693	BNA	Nashville, TN	TN	47	Tennessee	54	1744	1737	-7	0	0	-1	1700-1759	14	1751	2144	9	2159	2153	-6	0	0	-1	2100-2159	0		0	195	196	173	1	1404	6									0
2022	1	1	15	6	15-01-2022	DL	DL	19790	DL	1411					DL	19790	DL	N847DN	1411	10397	1039707	30397	ATL	Atlanta, GA	GA	13	Georgia	34	10821	1082106	30852	BWI	Baltimore, MD	MD	24	Maryland	35	810	808	-2	0	0	-1	0800-0859	11	819	939	6	952	945	-7	0	0	-1	0900-0959	0		0	102	97	80	1	577	3									0
2022	1	1	15	6	15-01-2022	DL	DL	19790	DL	1411					DL	19790	DL	N847DN	1411	10821	1082106	30852	BWI	Baltimore, MD	MD	24	Maryland	35	10397	1039707	30397	ATL	Atlanta, GA	GA	13	Georgia	34	1102	1057	-5	0	0	-1	1100-1159	15	1112	1244	6	1301	1250	-11	0	0	-1	1300-1359	0		0	119	113	92	1	577	3									0
2022	1	1	15	6	15-01-2022	DL	DL	19790	DL	1413					DL	19790	DL	N3760C	1413	14679	1467903	33570	SAN	San Diego, CA	CA	6	California	91	14747	1474703	30559	SEA	Seattle, WA	WA	53	Washington	93	1520	1635	75	75	1	5	1500-1559	10	1645	1909	8	1828	1917	49	49	1	3	1800-1859	0		0	188	162	144	1	1050	5	0	0	0	0	49				0
2022	1	1	15	6	15-01-2022	DL	DL	19790	DL	1413					DL	19790	DL	N3760C	1413	14747	1474703	30559	SEA	Seattle, WA	WA	53	Washington	93	14679	1467903	33570	SAN	San Diego, CA	CA	6	California	91	1135	1305	90	90	1	6	1100-1159	15	1320	1536	6	1418	1542	84	84	1	5	1400-1459	0		0	163	157	136	1	1050	5	84	0	0	0	0				0
2022	1	1	15	6	15-01-2022	DL	DL	19790	DL	1414					DL	19790	DL	N927AT	1414	10980	1098002	30980	CHA	Chattanooga, TN	TN	47	Tennessee	54	10397	1039707	30397	ATL	Atlanta, GA	GA	13	Georgia	34	752	758	6	6	0	0	0700-0759	17	815	842	5	849	847	-2	0	0	-1	0800-0859	0		0	57	49	27	1	106	1									0
2022	1	1	15	6	15-01-2022	DL	DL	19790	DL	1415					DL	19790	DL	N364NB	1415	10792	1079206	30792	BUF	Buffalo, NY	NY	36	New York	22	11433	1143302	31295	DTW	Detroit, MI	MI	26	Michigan	43	600	555	-5	0	0	-1	0600-0659	51	646	732	7	729	739	10	10	0	0	0700-0759	0		0	89	104	46	1	241	1									0
2022	1	1	15	6	15-01-2022	DL	DL	19790	DL	1417					DL	19790	DL	N125DU	1417	14869	1486903	34614	SLC	Salt Lake City, UT	UT	49	Utah	87	11884	1188402	31884	GEG	Spokane, WA	WA	53	Washington	93	2155	2155	0	0	0	0	2100-2159	20	2215	2236	5	2253	2241	-12	0	0	-1	2200-2259	0		0	118	106	81	1	546	3									0
2022	1	1	15	6	15-01-2022	DL	DL	19790	DL	1418					DL	19790	DL	N342NW	1418	12264	1226402	30852	IAD	Washington, DC	VA	51	Virginia	38	10397	1039707	30397	ATL	Atlanta, GA	GA	13	Georgia	34	1753	1752	-1	0	0	-1	1700-1759	16	1808	1938	8	1954	1946	-8	0	0	-1	1900-1959	0		0	121	114	90	1	534	3									0
2022	1	1	15	6	15-01-2022	DL	DL	19790	DL	1419					DL	19790	DL	N305DN	1419	10397	1039707	30397	ATL	Atlanta, GA	GA	13	Georgia	34	14027	1402702	34027	PBI	West Palm Beach/Palm Beach, FL	FL	12	Florida	33	1012	1012	0	0	0	0	1000-1059	27	1039	1211	4	1205	1215	10	10	0	0	1200-1259	0		0	113	123	92	1	545	3									0
2022	1	1	15	6	15-01-2022	DL	DL	19790	DL	1419					DL	19790	DL	N305DN	1419	14027	1402702	34027	PBI	West Palm Beach/Palm Beach, FL	FL	12	Florida	33	10397	1039707	30397	ATL	Atlanta, GA	GA	13	Georgia	34	1335	1332	-3	0	0	-1	1300-1359	17	1349	1517	6	1526	1523	-3	0	0	-1	1500-1559	0		0	111	111	88	1	545	3									0
2022	1	1	15	6	15-01-2022	DL	DL	19790	DL	1420					DL	19790	DL	N936AT	1420	10397	1039707	30397	ATL	Atlanta, GA	GA	13	Georgia	34	11977	1197705	31977	GRB	Green Bay, WI	WI	55	Wisconsin	45	1800	1758	-2	0	0	-1	1800-1859	13	1811	1856	5	1917	1901	-16	0	0	-2	1900-1959	0		0	137	123	105	1	774	4									0
2022	1	1	15	6	15-01-2022	DL	DL	19790	DL	1421					DL	19790	DL	N989AT	1421	11977	1197705	31977	GRB	Green Bay, WI	WI	55	Wisconsin	45	10397	1039707	30397	ATL	Atlanta, GA	GA	13	Georgia	34	647	752	65	65	1	4	0600-0659	27	819	1104	5	1016	1109	53	53	1	3	1000-1059	0		0	149	137	105	1	774	4	53	0	0	0	0				0
2022	1	1	15	6	15-01-2022	DL	DL	19790	DL	1422					DL	19790	DL	N934AT	1422	10397	1039707	30397	ATL	Atlanta, GA	GA	13	Georgia	34	10431	1043105	30431	AVL	Asheville, NC	NC	37	North Carolina	36	1242	1236	-6	0	0	-1	1200-1259	9	1245	1318	3	1333	1321	-12	0	0	-1	1300-1359	0		0	51	45	33	1	164	1									0
2022	1	1	15	6	15-01-2022	DL	DL	19790	DL	1422					DL	19790	DL	N934AT	1422	10431	1043105	30431	AVL	Asheville, NC	NC	37	North Carolina	36	10397	1039707	30397	ATL	Atlanta, GA	GA	13	Georgia	34	1428	1424	-4	0	0	-1	1400-1459	20	1444	1521	7	1538	1528	-10	0	0	-1	1500-1559	0		0	70	64	37	1	164	1									0
2022	1	1	15	6	15-01-2022	DL	DL	19790	DL	1423					DL	19790	DL	N815DN	1423	11433	1143302	31295	DTW	Detroit, MI	MI	26	Michigan	43	14635	1463502	31714	RSW	Fort Myers, FL	FL	12	Florida	33	1422	1430	8	8	0	0	1400-1459	11	1441	1717	3	1719	1720	1	1	0	0	1700-1759	0		0	177	170	156	1	1084	5									0
2022	1	1	15	6	15-01-2022	DL	DL	19790	DL	1424					DL	19790	DL	N699DL	1424	10397	1039707	30397	ATL	Atlanta, GA	GA	13	Georgia	34	15024	1502403	34945	STT	Charlotte Amalie, VI	VI	78	U.S. Virgin Islands	4	958	953	-5	0	0	-1	0900-0959	32	1025	1431	13	1430	1444	14	14	0	0	1400-1459	0		0	212	231	186	1	1599	7									0
2022	1	1	15	6	15-01-2022	DL	DL	19790	DL	1425					DL	19790	DL	N324DX	1425	14027	1402702	34027	PBI	West Palm Beach/Palm Beach, FL	FL	12	Florida	33	10721	1072102	30721	BOS	Boston, MA	MA	25	Massachusetts	13	1115	1108	-7	0	0	-1	1100-1159	13	1121	1354	6	1427	1400	-27	0	0	-2	1400-1459	0		0	192	172	153	1	1197	5									0
2022	1	1	15	6	15-01-2022	DL	DL	19790	DL	1426					DL	19790	DL	N321NB	1426	13342	1334207	33342	MKE	Milwaukee, WI	WI	55	Wisconsin	45	14869	1486903	34614	SLC	Salt Lake City, UT	UT	49	Utah	87	717	745	28	28	1	1	0700-0759	35	820	1009	3	1000	1012	12	12	0	0	1000-1059	0		0	223	207	169	1	1247	5									0
2022	1	1	15	6	15-01-2022	DL	DL	19790	DL	1427					DL	19790	DL	N703TW	1427	12478	1247805	31703	JFK	New York, NY	NY	36	New York	22	14057	1405702	34057	PDX	Portland, OR	OR	41	Oregon	92	1925	1929	4	4	0	0	1900-1959	26	1955	2233	5	2251	2238	-13	0	0	-1	2200-2259	0		0	386	369	338	1	2454	10									0
2022	1	1	15	6	15-01-2022	DL	DL	19790	DL	1428					DL	19790	DL	N333DX	1428	13303	1330303	32467	MIA	Miami, FL	FL	12	Florida	33	10397	1039707	30397	ATL	Atlanta, GA	GA	13	Georgia	34	810	809	-1	0	0	-1	0800-0859	25	834	1007	21	1008	1028	20	20	1	1	1000-1059	0		0	118	139	93	1	594	3	0	0	20	0	0				0
2022	1	1	15	6	15-01-2022	DL	DL	19790	DL	1429					DL	19790	DL	N319NB	1429	12954	1295407	32575	LGB	Long Beach, CA	CA	6	California	91	14869	1486903	34614	SLC	Salt Lake City, UT	UT	49	Utah	87	1320	1321	1	1	0	0	1300-1359	19	1340	1602	9	1610	1611	1	1	0	0	1600-1659	0		0	110	110	82	1	588	3									0
2022	1	1	15	6	15-01-2022	DL	DL	19790	DL	1429					DL	19790	DL	N319NB	1429	14869	1486903	34614	SLC	Salt Lake City, UT	UT	49	Utah	87	12954	1295407	32575	LGB	Long Beach, CA	CA	6	California	91	1120	1114	-6	0	0	-1	1100-1159	10	1124	1153	3	1218	1156	-22	0	0	-2	1200-1259	0		0	118	102	89	1	588	3									0
2022	1	1	15	6	15-01-2022	DL	DL	19790	DL	1431					DL	19790	DL	N6705Y	1431	10397	1039707	30397	ATL	Atlanta, GA	GA	13	Georgia	34	14843	1484306	34819	SJU	San Juan, PR	PR	72	Puerto Rico	3	1245	1245	0	0	0	0	1200-1259	13	1258	1659	3	1710	1702	-8	0	0	-1	1700-1759	0		0	205	197	181	1	1547	7									0
2022	1	1	15	6	15-01-2022	DL	DL	19790	DL	1431					DL	19790	DL	N6705Y	1431	14843	1484306	34819	SJU	San Juan, PR	PR	72	Puerto Rico	3	10397	1039707	30397	ATL	Atlanta, GA	GA	13	Georgia	34	1820	1817	-3	0	0	-1	1800-1859	12	1829	2058	19	2119	2117	-2	0	0	-1	2100-2159	0		0	239	240	209	1	1547	7									0
2022	1	1	15	6	15-01-2022	DL	DL	19790	DL	1432					DL	19790	DL	N326NB	1432	14869	1486903	34614	SLC	Salt Lake City, UT	UT	49	Utah	87	14893	1489302	33192	SMF	Sacramento, CA	CA	6	California	91	1155	1205	10	10	0	0	1100-1159	14	1219	1235	4	1242	1239	-3	0	0	-1	1200-1259	0		0	107	94	76	1	532	3									0
2022	1	1	15	6	15-01-2022	DL	DL	19790	DL	1432					DL	19790	DL	N326NB	1432	14893	1489302	33192	SMF	Sacramento, CA	CA	6	California	91	14869	1486903	34614	SLC	Salt Lake City, UT	UT	49	Utah	87	1345	1343	-2	0	0	-1	1300-1359	11	1354	1610	5	1623	1615	-8	0	0	-1	1600-1659	0		0	98	92	76	1	532	3									0
2022	1	1	15	6	15-01-2022	DL	DL	19790	DL	1433					DL	19790	DL	N303DU	1433	11298	1129806	30194	DFW	Dallas/Fort Worth, TX	TX	48	Texas	74	10721	1072102	30721	BOS	Boston, MA	MA	25	Massachusetts	13	700	655	-5	0	0	-1	0700-0759	11	706	1110	7	1135	1117	-18	0	0	-2	1100-1159	0		0	215	202	184	1	1562	7									0
2022	1	1	15	6	15-01-2022	DL	DL	19790	DL	1434					DL	19790	DL	N319DN	1434	12264	1226402	30852	IAD	Washington, DC	VA	51	Virginia	38	10397	1039707	30397	ATL	Atlanta, GA	GA	13	Georgia	34	700	724	24	24	1	1	0700-0759	11	735	900	5	900	905	5	5	0	0	0900-0959	0		0	120	101	85	1	534	3									0
2022	1	1	15	6	15-01-2022	DL	DL	19790	DL	1435					DL	19790	DL	N346DN	1435	10397	1039707	30397	ATL	Atlanta, GA	GA	13	Georgia	34	11042	1104205	30647	CLE	Cleveland, OH	OH	39	Ohio	44	1750	1748	-2	0	0	-1	1700-1759	7	1755	1909	5	1935	1914	-21	0	0	-2	1900-1959	0		0	105	86	74	1	554	3									0
2022	1	1	15	6	15-01-2022	DL	DL	19790	DL	1438					DL	19790	DL	N690DL	1438	10397	1039707	30397	ATL	Atlanta, GA	GA	13	Georgia	34	15024	1502403	34945	STT	Charlotte Amalie, VI	VI	78	U.S. Virgin Islands	4	1215	1214	-1	0	0	-1	1200-1259	14	1228	1628	6	1647	1634	-13	0	0	-1	1600-1659	0		0	212	200	180	1	1599	7									0
2022	1	1	15	6	15-01-2022	DL	DL	19790	DL	1439					DL	19790	DL	N371DN	1439	10397	1039707	30397	ATL	Atlanta, GA	GA	13	Georgia	34	10423	1042302	30423	AUS	Austin, TX	TX	48	Texas	74	2246	2256	10	10	0	0	2200-2259	29	2325	29	5	16	34	18	18	1	1	0001-0559	0		0	150	158	124	1	813	4	10	0	8	0	0				0
2022	1	1	15	6	15-01-2022	DL	DL	19790	DL	1442					DL	19790	DL	N927DZ	1442	10397	1039707	30397	ATL	Atlanta, GA	GA	13	Georgia	34	11996	1199603	31871	GSP	Greer, SC	SC	45	South Carolina	37	1535	1532	-3	0	0	-1	1500-1559	9	1541	1607	3	1630	1610	-20	0	0	-2	1600-1659	0		0	55	38	26	1	153	1									0
2022	1	1	15	6	15-01-2022	DL	DL	19790	DL	1443					DL	19790	DL	N128DU	1443	14869	1486903	34614	SLC	Salt Lake City, UT	UT	49	Utah	87	12266	1226603	31453	IAH	Houston, TX	TX	48	Texas	74	1750	1748	-2	0	0	-1	1700-1759	13	1801	2123	8	2145	2131	-14	0	0	-1	2100-2159	0		0	175	163	142	1	1195	5									0
2022	1	1	15	6	15-01-2022	DL	DL	19790	DL	1444					DL	19790	DL	N376DN	1444	11042	1104205	30647	CLE	Cleveland, OH	OH	39	Ohio	44	10397	1039707	30397	ATL	Atlanta, GA	GA	13	Georgia	34	530	527	-3	0	0	-1	0001-0559	30	557	725	6	725	731	6	6	0	0	0700-0759	0		0	115	124	88	1	554	3									0
2022	1	1	15	6	15-01-2022	DL	DL	19790	DL	1446					DL	19790	DL	N817DN	1446	11433	1143302	31295	DTW	Detroit, MI	MI	26	Michigan	43	14771	1477104	32457	SFO	San Francisco, CA	CA	6	California	91	855	850	-5	0	0	-1	0800-0859	9	859	1014	10	1129	1024	-65	0	0	-2	1100-1159	0		0	334	274	255	1	2079	9									0
2022	1	1	15	6	15-01-2022	DL	DL	19790	DL	1446					DL	19790	DL	N817DN	1446	14771	1477104	32457	SFO	San Francisco, CA	CA	6	California	91	11433	1143302	31295	DTW	Detroit, MI	MI	26	Michigan	43	1247	1244	-3	0	0	-1	1200-1259	13	1257	2006	9	2020	2015	-5	0	0	-1	2000-2059	0		0	273	271	249	1	2079	9									0
2022	1	1	15	6	15-01-2022	DL	DL	19790	DL	1447					DL	19790	DL	N686DA	1447	14492	1449202	34492	RDU	Raleigh/Durham, NC	NC	37	North Carolina	36	10397	1039707	30397	ATL	Atlanta, GA	GA	13	Georgia	34	700	712	12	12	0	0	0700-0759	11	723	824	8	835	832	-3	0	0	-1	0800-0859	0		0	95	80	61	1	356	2									0
2022	1	1	15	6	15-01-2022	DL	DL	19790	DL	1448					DL	19790	DL	N337DN	1448	10397	1039707	30397	ATL	Atlanta, GA	GA	13	Georgia	34	14122	1412202	30198	PIT	Pittsburgh, PA	PA	42	Pennsylvania	23	855	850	-5	0	0	-1	0800-0859	10	900	1011	6	1035	1017	-18	0	0	-2	1000-1059	0		0	100	87	71	1	526	3									0
2022	1	1	15	6	15-01-2022	DL	DL	19790	DL	1448					DL	19790	DL	N337DN	1448	14122	1412202	30198	PIT	Pittsburgh, PA	PA	42	Pennsylvania	23	10397	1039707	30397	ATL	Atlanta, GA	GA	13	Georgia	34	1200	1156	-4	0	0	-1	1200-1259	14	1210	1334	7	1355	1341	-14	0	0	-1	1300-1359	0		0	115	105	84	1	526	3									0
